Time	Magnets_Z	Extension	dx	dy	z0	x0	y0	Piezo_pstn	Magnets_Moving	turns
sec	mm	nm	nm	nm	nm	nm	nm	y/n	 
554.814	-10.480	110.654	-3704.686	-9205.788	-148.121	37484.855	17161.473	10.299	0.000	-0.000
554.824	-10.480	76.112	-3829.282	-9388.501	-142.620	37474.984	17161.458	10.299	0.000	-0.000
554.853	-10.480	93.139	-3653.064	-8506.817	-137.578	37475.095	17166.102	10.299	0.000	-0.000
554.863	-10.480	98.142	-3843.316	-8981.244	-143.033	37474.366	17155.603	10.299	0.000	-0.000
554.883	-10.480	97.815	-3620.274	-9514.094	-146.857	37477.086	17167.010	10.299	0.000	-0.000
554.913	-10.480	107.656	-3696.008	-9720.070	-157.621	37477.946	17167.079	10.299	0.000	-0.000
554.922	-10.480	100.845	-3624.215	-9632.183	-159.109	37479.490	17155.180	10.299	0.000	-0.000
554.932	-10.480	93.927	-3580.447	-9290.896	-153.947	37472.850	17155.987	10.299	0.000	-0.000
554.943	-10.480	111.246	-3634.688	-9229.021	-154.517	37474.957	17159.337	10.299	0.000	-0.000
554.953	-10.480	343.426	-3874.480	-9246.311	-152.301	37482.130	17160.020	10.299	0.000	-0.000
554.992	-10.480	109.280	-3533.718	-9533.776	-147.093	37472.936	17159.328	10.299	0.000	-0.000
555.012	-10.480	365.211	-3342.918	-9056.767	-155.392	37485.721	17156.005	10.299	0.000	-0.000
555.022	-10.480	87.161	-3801.838	-9130.321	-140.480	37474.427	17160.071	10.299	0.000	-0.000
555.032	-10.480	101.723	-3388.638	-9345.044	-152.773	37472.758	17163.562	10.299	0.000	-0.000
555.062	-10.480	349.620	-3668.348	-8880.682	-151.973	37471.537	17160.072	10.304	0.000	-0.000
555.072	-10.480	202.553	-3752.467	-9055.229	-149.132	37484.783	17159.788	10.304	0.000	-0.000
555.082	-10.480	124.798	-3353.999	-9212.546	-141.882	37477.848	17160.840	10.304	0.000	-0.000
555.101	-10.480	115.446	-3713.324	-9271.508	-159.377	37479.809	17157.386	10.304	0.000	-0.000
555.111	-10.480	19.525	-3768.753	-9381.511	-153.222	37479.025	17160.399	10.304	0.000	-0.000
555.131	-10.480	350.851	-3725.345	-9418.415	-148.852	37478.005	17160.412	10.304	0.000	-0.000
555.141	-10.480	348.336	-3630.977	-9431.818	-156.130	37481.225	17161.321	10.304	0.000	-0.000
