Time	Magnets_Z	Extension	dx	dy	z0	x0	y0	Piezo_pstn	Magnets_Moving	turns
sec	mm	nm	nm	nm	nm	nm	nm	y/n	 
909.884	-11.480	200.769	-103.871	-36.445	-99.056	11606.165	10060.273	10.464	0.000	-0.000
909.895	-11.480	200.229	-50.244	-51.791	-94.790	11612.168	10054.670	10.464	0.000	-0.000
909.905	-11.480	197.492	-14.569	-59.513	-108.638	11614.479	10055.283	10.464	0.000	-0.000
909.914	-11.480	204.795	-49.185	-36.057	-93.646	11604.874	10055.736	10.464	0.000	-0.000
909.924	-11.480	202.074	-61.611	-44.411	-97.766	11610.755	10057.081	10.464	0.000	-0.000
909.934	-11.480	205.242	-67.772	-41.190	-100.868	11614.193	10055.721	10.464	0.000	-0.000
909.944	-11.480	192.155	-24.750	-59.137	-95.115	11601.576	10058.789	10.464	0.000	-0.000
909.953	-11.480	200.111	-40.848	-44.211	-96.343	11614.348	10055.659	10.464	0.000	-0.000
909.964	-11.480	211.814	-64.476	-39.603	-97.651	11613.459	10053.148	10.464	0.000	-0.000
909.974	-11.480	198.908	-30.675	-46.395	-98.047	11605.268	10060.765	10.464	0.000	-0.000
909.984	-11.480	201.253	-55.822	-57.226	-101.349	11610.877	10054.546	10.464	0.000	-0.000
909.993	-11.480	200.964	-44.932	-49.568	-100.374	11611.251	10053.294	10.464	0.000	-0.000
910.003	-11.480	192.919	-61.311	-39.994	-97.739	11604.621	10058.140	10.464	0.000	-0.000
910.014	-11.480	188.856	-38.691	-53.114	-96.273	11612.186	10051.406	10.464	0.000	-0.000
910.024	-11.480	189.279	-36.894	-47.003	-90.583	11609.124	10053.286	10.464	0.000	-0.000
910.034	-11.480	204.530	-51.018	-46.275	-98.630	11607.433	10058.282	10.464	0.000	-0.000
910.043	-11.480	206.072	-69.227	-39.042	-98.321	11610.212	10057.744	10.464	0.000	-0.000
910.053	-11.480	195.646	-78.409	-47.706	-93.973	11610.047	10052.329	10.464	0.000	-0.000
910.063	-11.480	199.917	-72.700	-42.612	-94.400	11607.031	10057.247	10.459	0.000	-0.000
910.073	-11.480	188.441	-47.933	-48.876	-81.313	11610.623	10056.600	10.459	0.000	-0.000
910.083	-11.480	196.118	-87.527	-44.402	-87.003	11611.538	10058.832	10.459	0.000	-0.000
910.093	-11.480	194.313	-42.405	-55.063	-94.171	11610.336	10054.984	10.459	0.000	-0.000
910.103	-11.480	194.768	8.435	-47.845	-108.708	11610.348	10051.593	10.459	0.000	-0.000
910.113	-11.480	178.848	11.820	-70.929	-101.599	11608.769	10057.777	10.459	0.000	-0.000
910.122	-11.480	200.607	-48.134	-41.373	-95.217	11608.331	10052.270	10.459	0.000	-0.000
910.133	-11.480	193.211	-40.426	-52.444	-96.342	11608.952	10050.613	10.459	0.000	-0.000
910.143	-11.480	204.196	-44.106	-47.722	-97.347	11609.863	10062.401	10.459	0.000	-0.000
910.153	-11.480	187.856	-21.655	-54.436	-98.003	11609.398	10056.621	10.459	0.000	-0.000
910.162	-11.480	178.359	-45.225	-37.363	-90.106	11606.055	10053.631	10.459	0.000	-0.000
910.172	-11.480	191.374	-58.590	-55.918	-103.429	11610.316	10056.483	10.459	0.000	-0.000
910.182	-11.480	184.793	-22.364	-47.044	-94.629	11610.397	10054.031	10.459	0.000	-0.000
910.193	-11.480	197.555	-8.882	-51.770	-99.028	11606.964	10056.037	10.459	0.000	-0.000
910.202	-11.480	181.976	-8.800	-52.212	-100.728	11610.135	10058.943	10.459	0.000	-0.000
910.212	-11.480	171.201	-18.587	-59.301	-91.848	11612.382	10055.966	10.459	0.000	-0.000
910.222	-11.480	202.080	-32.680	-49.526	-103.217	11607.538	10053.993	10.459	0.000	-0.000
910.232	-11.480	190.059	-49.493	-37.518	-97.188	11608.619	10057.830	10.459	0.000	-0.000
910.242	-11.480	199.509	-40.448	-51.227	-101.328	11613.897	10060.194	10.459	0.000	-0.000
910.251	-11.480	186.027	11.991	-45.137	-100.325	11609.883	10057.443	10.459	0.000	-0.000
910.262	-11.480	202.451	-15.788	-48.688	-109.762	11602.593	10058.172	10.459	0.000	-0.000
910.272	-11.480	192.568	-39.258	-55.599	-97.640	11611.527	10054.304	10.459	0.000	-0.000
910.282	-11.480	194.550	-31.825	-54.471	-101.363	11607.521	10057.753	10.459	0.000	-0.000
910.291	-11.480	203.871	-55.840	-37.553	-102.888	11608.505	10058.497	10.459	0.000	-0.000
910.302	-11.480	186.148	-35.359	-53.574	-103.027	11610.152	10054.674	10.464	0.000	-0.000
910.312	-11.480	196.815	-37.984	-51.900	-108.724	11610.106	10057.618	10.464	0.000	-0.000
910.322	-11.480	185.654	-15.972	-50.980	-100.104	11607.067	10054.725	10.464	0.000	-0.000
910.331	-11.480	192.705	-18.989	-49.643	-102.251	11606.973	10054.802	10.464	0.000	-0.000
910.341	-11.480	205.205	-72.044	-43.611	-100.028	11607.105	10058.864	10.464	0.000	-0.000
910.351	-11.480	199.526	-15.260	-56.773	-106.404	11608.929	10052.095	10.464	0.000	-0.000
910.361	-11.480	210.190	-43.143	-45.237	-95.992	11606.961	10056.481	10.464	0.000	-0.000
910.371	-11.480	194.929	-25.925	-47.281	-96.248	11604.732	10057.531	10.464	0.000	-0.000
910.381	-11.480	193.419	-59.855	-40.277	-102.848	11608.377	10056.672	10.464	0.000	-0.000
910.391	-11.480	199.330	-70.789	-40.250	-97.739	11607.483	10053.205	10.464	0.000	-0.000
910.401	-11.480	198.839	-81.973	-35.259	-93.792	11604.544	10058.191	10.464	0.000	-0.000
910.410	-11.480	200.124	-79.765	-40.413	-103.263	11611.839	10053.396	10.464	0.000	-0.000
910.421	-11.480	196.309	-27.002	-41.108	-98.433	11606.694	10056.053	10.464	0.000	-0.000
910.431	-11.480	180.234	-9.455	-49.124	-85.352	11607.424	10059.546	10.464	0.000	-0.000
910.442	-11.480	181.444	-32.381	-47.488	-91.837	11614.435	10054.458	10.464	0.000	-0.000
910.451	-11.480	214.051	-52.439	-57.232	-101.657	11609.849	10056.158	10.464	0.000	-0.000
910.460	-11.480	198.780	-46.785	-38.718	-100.487	11606.215	10051.216	10.464	0.000	-0.000
910.470	-11.480	214.872	-65.292	-52.490	-102.949	11609.505	10054.147	10.464	0.000	-0.000
910.480	-11.480	188.463	-41.396	-58.880	-90.226	11610.081	10058.124	10.464	0.000	-0.000
910.491	-11.480	208.679	-32.245	-48.661	-98.611	11609.807	10054.867	10.464	0.000	-0.000
910.500	-11.480	194.324	-53.784	-47.926	-94.918	11609.402	10053.178	10.464	0.000	-0.000
910.510	-11.480	190.096	-23.639	-51.712	-96.344	11607.143	10057.450	10.464	0.000	-0.000
910.520	-11.480	192.517	-23.095	-51.251	-98.354	11611.095	10052.923	10.464	0.000	-0.000
910.530	-11.480	188.489	-21.763	-58.205	-94.532	11610.729	10053.482	10.464	0.000	-0.000
910.539	-11.480	198.809	-29.394	-54.544	-102.430	11612.008	10058.872	10.464	0.000	-0.000
910.550	-11.480	191.733	-38.937	-38.617	-97.408	11610.534	10054.878	10.464	0.000	-0.000
910.560	-11.480	194.181	-60.777	-48.131	-95.408	11605.943	10053.403	10.464	0.000	-0.000
910.570	-11.480	202.861	-57.028	-43.027	-97.092	11610.215	10055.986	10.464	0.000	-0.000
910.579	-11.480	201.067	-85.288	-32.262	-97.309	11609.943	10053.062	10.464	0.000	-0.000
910.589	-11.480	202.414	-35.990	-40.878	-106.622	11607.972	10056.088	10.464	0.000	-0.000
910.599	-11.480	193.283	-4.725	-63.543	-102.452	11607.632	10059.414	10.464	0.000	-0.000
910.610	-11.480	196.373	-45.491	-32.995	-100.768	11611.220	10053.160	10.464	0.000	-0.000
910.619	-11.480	195.738	-27.809	-49.794	-97.985	11602.751	10056.021	10.464	0.000	-0.000
910.630	-11.480	188.765	-19.191	-53.092	-91.530	11609.462	10055.223	10.464	0.000	-0.000
910.639	-11.480	187.481	-35.486	-47.338	-103.571	11611.601	10055.420	10.464	0.000	-0.000
910.649	-11.480	196.904	-17.306	-57.905	-97.944	11605.228	10058.829	10.464	0.000	-0.000
910.659	-11.480	185.803	-6.444	-57.797	-99.093	11611.990	10055.815	10.464	0.000	-0.000
910.669	-11.480	198.686	-28.942	-47.083	-102.687	11610.940	10052.138	10.464	0.000	-0.000
910.679	-11.480	197.643	-67.376	-45.319	-87.412	11604.634	10056.253	10.464	0.000	-0.000
910.689	-11.480	182.249	-38.727	-57.239	-86.934	11613.530	10054.777	10.464	0.000	-0.000
910.699	-11.480	194.214	-19.569	-41.219	-102.941	11608.503	10058.320	10.464	0.000	-0.000
910.708	-11.480	199.121	-30.804	-56.300	-98.149	11605.019	10058.772	10.464	0.000	-0.000
910.718	-11.480	204.009	-30.156	-41.780	-100.154	11612.720	10049.887	10.464	0.000	-0.000
910.728	-11.480	193.617	-33.441	-40.690	-97.893	11615.305	10053.180	10.464	0.000	-0.000
910.739	-11.480	207.096	-37.412	-28.583	-97.618	11605.699	10057.560	10.464	0.000	-0.000
910.748	-11.480	197.781	-25.486	-35.757	-101.997	11607.951	10054.849	10.459	0.000	-0.000
910.758	-11.480	192.867	-55.262	-48.727	-94.732	11610.386	10056.771	10.459	0.000	-0.000
910.768	-11.480	203.811	-45.699	-41.679	-97.684	11604.791	10060.497	10.459	0.000	-0.000
910.778	-11.480	204.798	-41.954	-40.628	-106.563	11613.573	10049.736	10.459	0.000	-0.000
910.788	-11.480	199.196	-34.726	-49.282	-95.632	11604.976	10052.348	10.459	0.000	-0.000
910.798	-11.480	216.017	-53.446	-52.200	-99.291	11610.076	10059.186	10.459	0.000	-0.000
910.808	-11.480	201.177	-80.525	-37.694	-92.151	11612.424	10050.846	10.459	0.000	-0.000
910.818	-11.480	208.912	-84.165	-43.118	-101.085	11609.498	10059.312	10.459	0.000	-0.000
910.827	-11.480	189.281	-66.643	-58.461	-92.370	11608.342	10055.525	10.459	0.000	-0.000
910.837	-11.480	197.955	-77.704	-38.264	-98.804	11612.160	10051.402	10.459	0.000	-0.000
910.848	-11.480	228.704	-70.909	-35.615	-98.077	11607.024	10055.823	10.459	0.000	-0.000
910.858	-11.480	184.694	-10.205	-60.816	-101.167	11609.130	10058.823	10.459	0.000	-0.000
910.868	-11.480	171.243	-3.266	-53.995	-89.830	11608.843	10057.942	10.459	0.000	-0.000
910.877	-11.480	191.638	-11.231	-52.225	-93.831	11605.495	10057.081	10.459	0.000	-0.000
910.887	-11.480	198.211	-35.449	-42.016	-94.269	11609.758	10054.506	10.459	0.000	-0.000
910.897	-11.480	211.210	-40.030	-57.219	-108.854	11608.461	10057.246	10.459	0.000	-0.000
910.908	-11.480	207.575	-56.799	-36.282	-109.034	11608.124	10059.443	10.459	0.000	-0.000
910.917	-11.480	206.753	-36.239	-52.386	-102.030	11604.453	10050.305	10.459	0.000	-0.000
910.927	-11.480	194.919	-30.904	-38.909	-97.801	11607.090	10056.094	10.459	0.000	-0.000
910.937	-11.480	190.408	-41.431	-49.792	-101.812	11608.528	10059.567	10.459	0.000	-0.000
910.949	-11.480	196.834	-50.306	-41.307	-97.100	11609.836	10050.781	10.459	0.000	-0.000
910.956	-11.480	178.933	-28.478	-55.706	-100.461	11608.159	10054.839	10.459	0.000	-0.000
910.967	-11.480	208.494	-29.386	-48.179	-102.055	11609.557	10059.067	10.459	0.000	-0.000
910.977	-11.480	197.872	-53.515	-43.829	-99.918	11612.892	10052.847	10.459	0.000	-0.000
910.987	-11.480	197.299	-43.285	-61.189	-104.701	11604.086	10053.766	10.459	0.000	-0.000
910.996	-11.480	189.114	-42.237	-45.247	-95.639	11607.469	10058.705	10.459	0.000	-0.000
911.006	-11.480	196.062	-10.110	-51.140	-99.740	11610.581	10051.222	10.459	0.000	-0.000
911.016	-11.480	196.802	-31.213	-53.297	-97.475	11603.288	10055.510	10.459	0.000	-0.000
911.027	-11.480	181.674	-26.013	-51.175	-97.394	11607.284	10052.889	10.464	0.000	-0.000
911.036	-11.480	205.317	-53.816	-48.628	-100.764	11611.864	10056.496	10.464	0.000	-0.000
911.046	-11.480	200.698	-49.043	-37.783	-100.823	11607.968	10057.352	10.464	0.000	-0.000
911.056	-11.480	200.439	-51.219	-51.597	-106.682	11606.540	10053.769	10.464	0.000	-0.000
911.066	-11.480	183.845	-36.037	-61.976	-98.123	11611.891	10058.462	10.464	0.000	-0.000
911.076	-11.480	202.409	-60.421	-50.804	-102.996	11607.740	10053.011	10.464	0.000	-0.000
911.086	-11.480	189.172	-9.743	-64.669	-102.269	11609.438	10054.486	10.464	0.000	-0.000
911.096	-11.480	190.172	-31.518	-55.740	-92.553	11607.699	10054.106	10.464	0.000	-0.000
911.106	-11.480	205.815	-37.823	-31.572	-100.970	11601.063	10058.235	10.464	0.000	-0.000
911.116	-11.480	199.775	-46.953	-37.522	-109.990	11610.422	10052.695	10.464	0.000	-0.000
911.125	-11.480	198.166	-61.672	-45.534	-99.910	11607.576	10054.200	10.464	0.000	-0.000
911.135	-11.480	187.311	-50.629	-46.006	-96.610	11599.868	10058.097	10.464	0.000	-0.000
911.146	-11.480	195.841	-28.468	-56.767	-103.217	11612.697	10056.079	10.464	0.000	-0.000
911.158	-11.480	202.284	-33.857	-48.422	-103.972	11611.093	10055.747	10.464	0.000	-0.000
911.165	-11.480	194.542	-13.649	-59.533	-98.611	11604.018	10058.507	10.464	0.000	-0.000
911.175	-11.480	193.923	-33.729	-54.848	-100.781	11612.321	10056.324	10.464	0.000	-0.000
911.185	-11.480	189.993	-48.332	-35.440	-101.883	11608.213	10052.574	10.464	0.000	-0.000
911.195	-11.480	201.451	-53.612	-43.525	-94.455	11606.788	10058.279	10.464	0.000	-0.000
911.205	-11.480	207.184	-51.427	-42.573	-111.174	11610.618	10056.471	10.464	0.000	-0.000
911.215	-11.480	201.740	-45.919	-42.891	-107.601	11611.587	10058.042	10.464	0.000	-0.000
