Time	Magnets_Z	Extension	dx	dy	z0	x0	y0	Piezo_pstn	Magnets_Moving	turns
209.226	-10.480	214.409	-34.967	2.519	-93.981	11652.235	10120.381	10.394	0.000	-0.000
209.236	-10.480	234.079	-25.377	10.399	-103.364	11651.198	10122.747	10.394	0.000	-0.000
209.246	-10.480	226.829	-22.870	7.362	-94.248	11648.403	10123.659	10.394	0.000	-0.000
209.256	-10.480	227.077	-11.627	1.855	-95.599	11651.005	10122.522	10.394	0.000	-0.000
209.266	-10.480	223.507	-27.001	5.122	-98.853	11649.625	10119.964	10.394	0.000	-0.000
209.276	-10.480	223.089	-15.737	16.157	-101.005	11648.805	10123.714	10.394	0.000	-0.000
209.285	-10.480	228.138	-28.996	4.344	-103.425	11653.458	10119.192	10.394	0.000	-0.000
209.295	-10.480	227.692	-13.579	1.107	-89.211	11651.660	10117.964	10.394	0.000	-0.000
209.306	-10.480	223.596	-18.706	11.727	-99.759	11649.584	10122.303	10.394	0.000	-0.000
209.316	-10.480	245.578	7.429	20.923	-99.594	11648.595	10116.697	10.394	0.000	-0.000
209.326	-10.480	222.855	-16.202	13.642	-99.113	11648.522	10120.408	10.394	0.000	-0.000
209.335	-10.480	231.593	-19.554	19.468	-99.999	11645.403	10125.877	10.394	0.000	-0.000
209.345	-10.480	211.444	-6.018	12.832	-98.646	11651.752	10124.602	10.399	0.000	-0.000
209.355	-10.480	234.526	-7.264	17.800	-101.939	11650.931	10122.179	10.399	0.000	-0.000
209.366	-10.480	227.665	-3.492	0.071	-91.908	11648.375	10121.528	10.399	0.000	-0.000
209.375	-10.480	243.095	-19.199	16.784	-96.733	11651.828	10122.106	10.399	0.000	-0.000
209.385	-10.480	240.125	-10.513	21.146	-99.974	11648.630	10122.164	10.399	0.000	-0.000
209.395	-10.480	229.349	-7.537	21.408	-98.004	11647.223	10117.724	10.399	0.000	-0.000
209.405	-10.480	247.333	-53.299	22.344	-104.597	11649.400	10122.397	10.399	0.000	-0.000
209.415	-10.480	214.826	-22.665	18.842	-94.870	11650.976	10126.731	10.399	0.000	-0.000
209.425	-10.480	230.330	-27.241	31.049	-94.341	11649.796	10118.248	10.399	0.000	-0.000
209.435	-10.480	223.950	-33.366	22.806	-94.828	11646.886	10119.590	10.399	0.000	-0.000
209.445	-10.480	228.137	-17.231	28.165	-95.698	11647.015	10121.851	10.399	0.000	-0.000
209.454	-10.480	223.229	-12.792	22.135	-106.356	11647.849	10116.286	10.399	0.000	-0.000
209.464	-10.480	232.363	-5.219	5.088	-102.990	11645.518	10119.905	10.399	0.000	-0.000
209.474	-10.480	221.373	-16.297	8.586	-95.561	11649.709	10120.818	10.399	0.000	-0.000
209.485	-10.480	231.612	-44.463	6.483	-104.270	11653.163	10122.517	10.399	0.000	-0.000
209.494	-10.480	262.083	-8.990	-4.681	-104.905	11646.368	10117.776	10.399	0.000	-0.000
209.504	-10.480	226.676	-21.611	17.177	-100.179	11649.003	10116.908	10.399	0.000	-0.000
209.514	-10.480	209.682	-12.150	13.136	-98.501	11650.712	10117.168	10.399	0.000	-0.000
209.524	-10.480	227.501	-19.656	9.133	-102.963	11650.085	10121.149	10.399	0.000	-0.000
209.534	-10.480	224.914	-28.647	18.668	-99.685	11646.677	10120.778	10.399	0.000	-0.000
209.544	-10.480	211.265	-22.116	18.014	-100.651	11649.475	10119.404	10.399	0.000	-0.000
209.554	-10.480	217.533	-15.019	16.335	-107.573	11645.773	10121.489	10.399	0.000	-0.000
209.564	-10.480	234.653	-50.270	5.903	-97.695	11648.135	10116.541	10.399	0.000	-0.000
209.574	-10.480	228.410	-43.245	2.860	-108.777	11649.436	10121.192	10.399	0.000	-0.000
209.583	-10.480	228.121	-14.451	1.135	-99.416	11649.796	10125.865	10.399	0.000	-0.000
209.593	-10.480	224.110	-23.309	15.139	-97.892	11652.241	10120.196	10.399	0.000	-0.000
209.604	-10.480	233.098	-40.821	8.146	-109.883	11648.987	10115.204	10.399	0.000	-0.000
209.614	-10.480	229.758	-23.976	6.636	-101.787	11647.135	10118.912	10.399	0.000	-0.000
209.623	-10.480	229.039	-17.840	1.273	-103.697	11648.131	10124.019	10.399	0.000	-0.000
209.633	-10.480	222.847	-33.130	17.851	-99.175	11649.317	10121.947	10.399	0.000	-0.000
209.643	-10.480	214.409	-28.753	15.547	-96.374	11648.637	10121.688	10.399	0.000	-0.000
209.653	-10.480	232.540	-39.374	13.207	-96.180	11647.167	10120.982	10.399	0.000	-0.000
209.663	-10.480	228.099	0.220	2.711	-106.542	11649.603	10116.632	10.399	0.000	-0.000
209.673	-10.480	221.681	-31.416	9.738	-102.283	11649.600	10118.677	10.399	0.000	-0.000
209.683	-10.480	213.100	-21.451	20.932	-107.364	11647.788	10122.718	10.399	0.000	-0.000
209.693	-10.480	237.138	-27.729	7.006	-104.095	11649.272	10118.823	10.399	0.000	-0.000
209.702	-10.480	227.204	-4.943	-3.766	-102.782	11648.915	10124.758	10.399	0.000	-0.000
209.713	-10.480	217.644	6.361	4.973	-100.114	11647.612	10118.704	10.399	0.000	-0.000
209.723	-10.480	238.423	-28.736	11.740	-107.012	11651.845	10123.524	10.399	0.000	-0.000
209.733	-10.480	223.032	-48.270	15.313	-98.825	11648.476	10120.910	10.399	0.000	-0.000
209.743	-10.480	245.355	-31.302	3.723	-100.792	11647.996	10118.769	10.399	0.000	-0.000
209.752	-10.480	236.183	-10.926	8.304	-100.916	11650.118	10123.932	10.399	0.000	-0.000
209.762	-10.480	241.981	-13.007	15.318	-111.939	11651.266	10120.344	10.399	0.000	-0.000
209.772	-10.480	241.091	-24.458	1.081	-108.387	11651.129	10121.005	10.399	0.000	-0.000
209.783	-10.480	229.392	-9.895	4.971	-100.963	11650.680	10121.756	10.399	0.000	-0.000
209.792	-10.480	229.763	-37.682	12.754	-109.051	11650.453	10123.815	10.399	0.000	-0.000
209.803	-10.480	239.953	-33.270	18.718	-103.301	11647.975	10118.645	10.399	0.000	-0.000
209.812	-10.480	241.783	-48.848	11.820	-105.552	11647.130	10119.516	10.399	0.000	-0.000
209.822	-10.480	240.824	-34.222	20.088	-106.121	11653.296	10123.434	10.399	0.000	-0.000
209.831	-10.480	232.375	-39.366	-2.734	-108.153	11649.719	10119.877	10.399	0.000	-0.000
209.842	-10.480	225.233	-43.561	-2.325	-102.061	11646.416	10121.159	10.399	0.000	-0.000
209.852	-10.480	230.341	-21.280	3.497	-98.454	11649.642	10120.854	10.399	0.000	-0.000
209.862	-10.480	230.402	-28.031	6.757	-106.324	11651.990	10118.561	10.399	0.000	-0.000
209.871	-10.480	235.415	-30.932	0.250	-99.315	11646.866	10123.058	10.399	0.000	-0.000
209.881	-10.480	249.733	-26.311	18.978	-111.140	11651.585	10121.151	10.399	0.000	-0.000
209.892	-10.480	214.660	-7.894	9.552	-106.802	11651.015	10120.196	10.399	0.000	-0.000
209.902	-10.480	235.338	-25.300	-4.880	-100.869	11649.044	10125.345	10.399	0.000	-0.000
209.911	-10.480	218.810	-41.187	12.865	-102.176	11652.096	10119.746	10.399	0.000	-0.000
209.921	-10.480	214.677	-33.088	0.773	-100.930	11649.494	10120.791	10.399	0.000	-0.000
209.931	-10.480	236.117	-44.510	3.627	-104.439	11649.252	10120.599	10.399	0.000	-0.000
209.941	-10.480	243.188	-18.921	4.873	-107.273	11651.818	10117.937	10.399	0.000	-0.000
209.951	-10.480	238.808	-25.908	-1.991	-108.649	11646.190	10118.459	10.399	0.000	-0.000
209.961	-10.480	228.966	-12.033	9.450	-103.948	11644.251	10119.757	10.399	0.000	-0.000
209.971	-10.480	239.327	-32.130	16.230	-105.322	11650.688	10117.843	10.404	0.000	-0.000
209.981	-10.480	248.737	-12.446	3.940	-105.766	11652.170	10120.620	10.404	0.000	-0.000
209.991	-10.480	237.263	-14.716	11.885	-101.486	11647.063	10122.629	10.404	0.000	-0.000
210.000	-10.480	210.278	-23.008	4.891	-102.317	11650.784	10122.779	10.404	0.000	-0.000
210.010	-10.480	221.448	-42.377	16.985	-101.382	11652.460	10113.976	10.404	0.000	-0.000
210.021	-10.480	236.618	-24.856	3.905	-106.323	11645.498	10126.643	10.404	0.000	-0.000
210.031	-10.480	225.261	-41.555	5.410	-105.981	11650.058	10122.232	10.404	0.000	-0.000
210.040	-10.480	216.076	-28.033	-1.156	-99.873	11651.030	10123.231	10.404	0.000	-0.000
210.051	-10.480	221.596	-5.148	11.782	-101.075	11645.895	10121.941	10.404	0.000	-0.000
210.060	-10.480	224.151	-13.837	-2.014	-106.173	11650.871	10122.076	10.404	0.000	-0.000
210.070	-10.480	222.623	-30.244	20.263	-95.248	11651.519	10121.692	10.404	0.000	-0.000
210.080	-10.480	239.825	-56.346	23.926	-102.909	11648.988	10123.922	10.404	0.000	-0.000
210.090	-10.480	294.981	-43.308	13.591	-103.467	11650.467	10118.750	10.404	0.000	-0.000
210.100	-10.480	227.800	-8.310	15.201	-106.022	11651.184	10121.418	10.404	0.000	-0.000
210.110	-10.480	215.563	-25.726	19.108	-104.400	11649.860	10121.345	10.404	0.000	-0.000
210.119	-10.480	218.188	-38.008	22.537	-99.298	11649.892	10115.210	10.404	0.000	-0.000
210.129	-10.480	219.871	-23.603	14.275	-100.376	11648.889	10121.985	10.404	0.000	-0.000
210.140	-10.480	225.151	-15.157	7.995	-100.995	11652.470	10122.603	10.404	0.000	-0.000
210.150	-10.480	235.100	-28.259	12.771	-109.795	11652.112	10119.915	10.404	0.000	-0.000
210.160	-10.480	229.378	-20.515	13.102	-105.315	11651.951	10122.572	10.404	0.000	-0.000
210.169	-10.480	218.054	-10.272	7.709	-102.840	11649.790	10118.868	10.404	0.000	-0.000
210.179	-10.480	232.075	-32.531	4.073	-100.661	11651.306	10121.068	10.404	0.000	-0.000
210.190	-10.480	239.783	-31.174	24.734	-112.674	11650.284	10119.450	10.404	0.000	-0.000
210.200	-10.480	216.358	-30.745	9.337	-105.546	11652.770	10119.375	10.404	0.000	-0.000
210.209	-10.480	228.716	-24.024	-0.113	-102.260	11649.182	10120.627	10.404	0.000	-0.000
210.219	-10.480	230.483	-45.280	19.173	-101.539	11651.297	10120.386	10.404	0.000	-0.000
210.229	-10.480	226.717	-30.617	11.540	-108.842	11650.622	10122.176	10.404	0.000	-0.000
210.239	-10.480	220.621	-33.631	16.879	-95.810	11648.158	10120.489	10.404	0.000	-0.000
210.248	-10.480	240.553	-29.623	4.357	-97.239	11651.727	10120.628	10.404	0.000	-0.000
210.259	-10.480	240.067	-23.760	17.520	-91.094	11654.295	10120.479	10.404	0.000	-0.000
210.269	-10.480	241.494	-13.855	2.992	-107.729	11648.767	10121.389	10.404	0.000	-0.000
210.279	-10.480	231.725	-41.032	4.972	-103.139	11652.773	10116.912	10.404	0.000	-0.000
210.288	-10.480	206.176	-19.853	17.459	-98.963	11654.638	10122.793	10.404	0.000	-0.000
210.298	-10.480	230.358	-13.949	9.507	-106.479	11648.786	10119.574	10.404	0.000	-0.000
210.308	-10.480	227.115	-33.045	4.548	-98.511	11647.672	10123.354	10.404	0.000	-0.000
210.319	-10.480	238.033	-26.635	8.344	-105.224	11653.952	10120.693	10.404	0.000	-0.000
210.328	-10.480	215.648	-36.549	20.855	-101.999	11650.552	10118.533	10.404	0.000	-0.000
210.338	-10.480	240.032	-38.798	17.600	-105.904	11645.815	10120.236	10.404	0.000	-0.000
210.348	-10.480	236.263	-14.738	3.794	-106.162	11651.976	10121.339	10.404	0.000	-0.000
210.358	-10.480	230.996	-27.864	18.177	-101.619	11651.033	10122.377	10.404	0.000	-0.000
210.368	-10.480	215.888	-16.267	8.883	-96.632	11646.698	10119.808	10.404	0.000	-0.000
210.378	-10.480	233.346	-8.308	18.654	-101.407	11651.315	10119.993	10.404	0.000	-0.000
210.388	-10.480	225.888	-24.664	16.198	-102.862	11652.536	10122.412	10.404	0.000	-0.000
210.417	-10.480	226.941	-1.443	1.953	-100.024	11651.925	10122.133	10.404	0.000	-0.000
210.427	-10.480	239.673	-19.867	0.757	-95.413	11651.756	10123.234	10.404	0.000	-0.000
210.437	-10.480	225.696	-17.169	16.938	-100.628	11650.371	10115.880	10.404	0.000	-0.000
210.448	-10.480	215.589	-27.001	6.273	-97.959	11647.936	10118.162	10.404	0.000	-0.000
210.459	-10.480	230.705	-17.510	1.834	-98.999	11650.565	10121.436	10.404	0.000	-0.000
210.467	-10.480	231.835	-22.849	16.858	-97.045	11651.943	10118.829	10.404	0.000	-0.000
210.477	-10.480	240.863	-17.889	8.223	-101.769	11651.345	10120.299	10.404	0.000	-0.000
210.487	-10.480	221.328	-21.434	10.244	-94.048	11650.469	10125.374	10.404	0.000	-0.000
210.497	-10.480	231.424	-36.233	18.139	-98.694	11652.919	10117.413	10.404	0.000	-0.000
210.507	-10.480	232.367	-35.714	12.219	-102.086	11651.579	10117.737	10.404	0.000	-0.000
210.517	-10.480	254.903	-38.857	6.676	-101.491	11651.023	10120.918	10.404	0.000	-0.000
210.527	-10.480	206.836	-22.745	8.722	-93.028	11654.003	10121.328	10.404	0.000	-0.000
210.536	-10.480	237.573	-33.442	16.933	-99.493	11651.773	10117.987	10.404	0.000	-0.000
210.546	-10.480	215.107	-23.574	8.369	-102.803	11650.127	10120.193	10.404	0.000	-0.000
210.557	-10.480	228.074	-26.299	1.167	-94.625	11653.124	10124.749	10.404	0.000	-0.000
210.567	-10.480	224.429	-16.903	11.918	-98.631	11649.641	10120.822	10.404	0.000	-0.000
210.576	-10.480	246.290	-40.978	13.845	-98.521	11652.726	10117.017	10.404	0.000	-0.000
210.586	-10.480	249.221	-31.097	6.906	-104.928	11653.162	10120.334	10.404	0.000	-0.000
210.596	-10.480	250.575	-37.060	11.129	-103.720	11650.619	10120.473	10.404	0.000	-0.000
210.606	-10.480	227.174	-43.791	17.136	-103.628	11651.645	10121.182	10.404	0.000	-0.000
210.617	-10.480	226.709	-32.739	10.401	-97.704	11650.319	10120.384	10.404	0.000	-0.000
210.626	-10.480	219.264	-3.305	-0.050	-101.185	11649.949	10121.909	10.404	0.000	-0.000
210.636	-10.480	231.609	-3.404	2.559	-102.832	11651.040	10118.140	10.404	0.000	-0.000
210.646	-10.480	226.251	-20.999	8.944	-98.537	11652.807	10119.965	10.404	0.000	-0.000
210.656	-10.480	218.261	-21.869	6.801	-97.107	11649.623	10120.020	10.404	0.000	-0.000
210.665	-10.480	226.821	-36.157	5.452	-101.818	11652.027	10122.681	10.404	0.000	-0.000
210.676	-10.480	221.987	-26.769	5.038	-100.070	11651.948	10121.580	10.404	0.000	-0.000
210.686	-10.480	235.979	-13.367	14.664	-100.066	11645.709	10119.816	10.399	0.000	-0.000
210.696	-10.480	257.247	-32.372	17.746	-100.499	11651.285	10121.235	10.399	0.000	-0.000
210.705	-10.480	222.755	-34.499	18.294	-99.812	11652.195	10118.065	10.399	0.000	-0.000
210.715	-10.480	234.002	-24.699	9.277	-102.361	11647.156	10124.449	10.399	0.000	-0.000
210.725	-10.480	232.547	-34.164	2.279	-105.888	11650.660	10120.393	10.399	0.000	-0.000
210.736	-10.480	217.362	-48.429	19.184	-97.818	11653.615	10120.283	10.399	0.000	-0.000
210.745	-10.480	215.821	-41.266	14.695	-92.898	11650.532	10120.916	10.399	0.000	-0.000
210.755	-10.480	255.294	-59.886	11.874	-103.274	11652.792	10121.362	10.399	0.000	-0.000
210.765	-10.480	241.290	-48.390	21.134	-98.203	11652.156	10119.263	10.399	0.000	-0.000
210.775	-10.480	221.181	-41.449	18.562	-98.582	11650.658	10121.535	10.399	0.000	-0.000
210.785	-10.480	237.560	-11.573	14.140	-98.666	11648.533	10117.078	10.399	0.000	-0.000
210.795	-10.480	224.433	-17.453	7.350	-97.441	11652.661	10120.036	10.399	0.000	-0.000
210.806	-10.480	223.280	-3.527	14.536	-90.661	11648.006	10119.928	10.399	0.000	-0.000
210.815	-10.480	235.121	-53.211	3.407	-99.817	11653.469	10120.636	10.399	0.000	-0.000
210.825	-10.480	238.898	-21.095	4.001	-107.799	11652.586	10118.127	10.399	0.000	-0.000
210.834	-10.480	226.652	-38.534	-0.911	-101.117	11653.377	10122.033	10.399	0.000	-0.000
210.845	-10.480	236.465	-45.763	2.513	-102.707	11654.964	10119.383	10.399	0.000	-0.000
210.855	-10.480	234.744	-5.851	14.203	-94.946	11654.585	10117.928	10.399	0.000	-0.000
210.865	-10.480	243.013	-40.405	7.368	-99.095	11652.353	10116.650	10.399	0.000	-0.000
210.874	-10.480	223.651	-32.167	5.203	-95.189	11650.354	10122.166	10.399	0.000	-0.000
210.884	-10.480	232.388	-41.867	10.753	-88.232	11654.741	10122.260	10.399	0.000	-0.000
210.894	-10.480	230.844	-49.264	10.771	-88.453	11653.710	10118.185	10.399	0.000	-0.000
210.905	-10.480	238.779	-15.947	11.827	-98.236	11653.942	10117.668	10.399	0.000	-0.000
210.914	-10.480	230.135	-21.350	5.019	-94.659	11650.602	10121.081	10.399	0.000	-0.000
210.924	-10.480	244.705	-29.092	13.055	-95.593	11651.550	10121.033	10.399	0.000	-0.000
210.934	-10.480	226.156	-32.966	4.439	-88.636	11652.875	10117.489	10.399	0.000	-0.000
210.944	-10.480	216.225	-7.591	14.392	-94.726	11653.074	10121.627	10.399	0.000	-0.000
210.953	-10.480	224.585	-12.979	1.540	-100.224	11651.998	10119.655	10.399	0.000	-0.000
210.963	-10.480	209.359	-15.667	0.489	-92.651	11652.555	10120.959	10.399	0.000	-0.000
210.974	-10.480	211.110	-35.206	3.550	-88.281	11652.100	10116.100	10.399	0.000	-0.000
210.984	-10.480	219.455	-23.040	13.580	-91.181	11651.303	10121.993	10.399	0.000	-0.000
210.993	-10.480	237.090	-34.892	10.451	-97.397	11653.581	10120.420	10.399	0.000	-0.000
211.003	-10.480	217.011	-20.624	3.934	-101.757	11652.122	10117.300	10.399	0.000	-0.000
211.013	-10.480	220.102	-55.685	13.537	-95.618	11651.685	10118.193	10.399	0.000	-0.000
211.024	-10.480	244.349	-39.751	2.595	-89.373	11653.948	10118.121	10.399	0.000	-0.000
211.034	-10.480	250.166	-37.045	14.587	-90.572	11652.291	10120.251	10.399	0.000	-0.000
211.043	-10.480	236.098	-29.374	11.674	-100.539	11651.655	10122.094	10.399	0.000	-0.000
211.053	-10.480	231.883	-49.688	12.122	-89.862	11653.201	10118.583	10.399	0.000	-0.000
211.063	-10.480	233.110	-38.134	15.150	-85.934	11652.125	10121.507	10.399	0.000	-0.000
211.073	-10.480	234.226	-12.396	6.495	-98.504	11650.422	10117.830	10.399	0.000	-0.000
211.083	-10.480	224.728	-23.622	3.377	-89.907	11652.120	10121.380	10.399	0.000	-0.000
211.093	-10.480	212.250	-34.272	15.924	-100.507	11656.695	10118.524	10.399	0.000	-0.000
211.103	-10.480	236.161	-31.483	14.363	-97.283	11652.272	10122.193	10.399	0.000	-0.000
211.113	-10.480	220.816	-30.438	-3.047	-89.182	11651.487	10119.397	10.399	0.000	-0.000
211.122	-10.480	228.344	-27.106	14.793	-97.948	11652.553	10120.944	10.399	0.000	-0.000
211.132	-10.480	224.246	-28.664	26.077	-99.897	11653.479	10116.803	10.399	0.000	-0.000
211.142	-10.480	217.677	-19.994	3.431	-97.670	11652.214	10121.441	10.399	0.000	-0.000
211.153	-10.480	228.572	-26.908	5.961	-95.662	11650.792	10123.632	10.399	0.000	-0.000
211.162	-10.480	229.339	-24.684	10.573	-100.908	11654.242	10120.728	10.399	0.000	-0.000
211.172	-10.480	229.520	-35.515	6.893	-89.296	11651.222	10121.956	10.399	0.000	-0.000
211.182	-10.480	225.025	-31.931	12.645	-98.297	11653.597	10120.943	10.394	0.000	-0.000
211.192	-10.480	231.172	-32.213	6.052	-94.569	11653.647	10118.114	10.394	0.000	-0.000
211.202	-10.480	219.935	-30.731	21.622	-87.726	11650.295	10119.615	10.394	0.000	-0.000
211.212	-10.480	215.942	-15.452	17.715	-87.569	11648.477	10125.771	10.394	0.000	-0.000
211.222	-10.480	239.802	-24.530	14.181	-104.844	11652.675	10117.938	10.394	0.000	-0.000
211.232	-10.480	233.049	-15.950	-1.150	-99.662	11653.164	10119.816	10.394	0.000	-0.000
211.242	-10.480	226.097	-25.532	12.509	-96.877	11646.870	10116.413	10.394	0.000	-0.000
211.251	-10.480	238.191	-15.347	7.655	-103.290	11649.149	10120.410	10.394	0.000	-0.000
211.261	-10.480	242.588	-13.455	7.326	-104.060	11654.079	10121.045	10.394	0.000	-0.000
211.272	-10.480	229.347	-22.959	-0.959	-103.373	11652.624	10123.535	10.394	0.000	-0.000
211.282	-10.480	238.763	-44.817	17.668	-95.132	11652.692	10120.818	10.394	0.000	-0.000
211.291	-10.480	228.148	-43.630	9.504	-97.178	11651.953	10115.509	10.394	0.000	-0.000
211.301	-10.480	226.640	-7.438	1.531	-99.293	11650.788	10122.360	10.394	0.000	-0.000
