Time	Magnets_Z	Extension	dx	dy	z0	x0	y0	Piezo_pstn	Magnets_Moving	turns
553.800	-10.480	302.878	-29.027	33.004	-142.987	37470.945	17163.215	10.304	0.000	-0.000
553.811	-10.480	304.258	-7.417	35.677	-154.200	37477.037	17159.904	10.304	0.000	-0.000
553.821	-10.480	296.220	-30.687	39.519	-162.730	37488.376	17154.569	10.304	0.000	-0.000
553.831	-10.480	287.188	-27.217	47.245	-151.461	37472.928	17162.392	10.304	0.000	-0.000
553.840	-10.480	287.596	-43.696	53.992	-146.259	37475.626	17161.149	10.304	0.000	-0.000
553.850	-10.480	305.981	-29.377	29.496	-163.347	37487.475	17157.298	10.304	0.000	-0.000
553.860	-10.480	300.465	-0.666	32.512	-157.896	37473.639	17160.778	10.304	0.000	-0.000
553.871	-10.480	302.227	-19.838	41.780	-146.146	37474.945	17160.156	10.304	0.000	-0.000
553.880	-10.480	305.460	-23.332	36.546	-164.166	37485.166	17158.179	10.304	0.000	-0.000
553.890	-10.480	271.144	-21.197	24.703	-141.093	37475.442	17162.414	10.304	0.000	-0.000
553.900	-10.480	299.040	-37.604	36.698	-154.339	37477.769	17158.417	10.304	0.000	-0.000
553.910	-10.480	305.103	-42.899	33.414	-149.825	37484.122	17162.004	10.304	0.000	-0.000
553.920	-10.480	293.958	-23.695	36.835	-145.711	37480.617	17161.577	10.304	0.000	-0.000
553.930	-10.480	291.156	-35.797	40.563	-150.807	37476.304	17154.907	10.304	0.000	-0.000
553.940	-10.480	310.968	-36.053	39.914	-163.048	37480.010	17164.602	10.304	0.000	-0.000
553.950	-10.480	299.247	-43.955	49.443	-166.046	37482.015	17160.227	10.304	0.000	-0.000
553.960	-10.480	302.259	-22.743	35.396	-148.071	37476.130	17156.020	10.304	0.000	-0.000
553.969	-10.480	299.779	-22.902	36.939	-152.090	37476.592	17160.072	10.304	0.000	-0.000
553.979	-10.480	323.783	-28.156	38.626	-161.812	37482.133	17161.985	10.304	0.000	-0.000
553.990	-10.480	299.821	-44.590	53.213	-148.440	37479.030	17158.234	10.304	0.000	-0.000
554.000	-10.480	289.777	-24.659	38.368	-146.591	37472.798	17157.827	10.304	0.000	-0.000
554.009	-10.480	311.426	-25.118	34.784	-153.412	37480.999	17163.381	10.304	0.000	-0.000
554.019	-10.480	328.334	-26.190	41.907	-156.092	37480.683	17157.274	10.304	0.000	-0.000
554.029	-10.480	290.816	-12.967	32.753	-152.421	37470.904	17161.303	10.304	0.000	-0.000
554.039	-10.480	298.663	-22.060	39.604	-155.061	37479.999	17161.185	10.304	0.000	-0.000
554.049	-10.480	318.866	-35.033	47.629	-158.457	37482.232	17153.398	10.304	0.000	-0.000
554.059	-10.480	284.877	-23.702	45.578	-143.485	37470.339	17158.716	10.304	0.000	-0.000
554.069	-10.480	306.778	-36.976	37.918	-157.761	37478.784	17160.768	10.304	0.000	-0.000
554.079	-10.480	314.493	-32.779	41.779	-158.114	37482.992	17158.170	10.304	0.000	-0.000
554.088	-10.480	284.304	-26.706	51.163	-144.189	37469.082	17162.379	10.304	0.000	-0.000
554.098	-10.480	304.485	-13.370	38.362	-154.858	37478.581	17157.591	10.304	0.000	-0.000
554.109	-10.480	303.330	-17.451	35.123	-162.891	37485.871	17161.823	10.304	0.000	-0.000
554.119	-10.480	295.224	-32.841	34.853	-156.082	37473.805	17159.137	10.304	0.000	-0.000
554.129	-10.480	306.033	-29.095	47.270	-157.377	37475.227	17160.861	10.304	0.000	-0.000
554.138	-10.480	299.313	-37.232	37.410	-155.259	37485.401	17162.832	10.304	0.000	-0.000
554.148	-10.480	288.955	-20.139	45.091	-147.082	37477.594	17159.217	10.309	0.000	-0.000
554.158	-10.480	300.587	-36.050	47.284	-150.168	37472.572	17157.434	10.309	0.000	-0.000
554.169	-10.480	307.996	-25.960	38.344	-155.934	37482.511	17159.379	10.309	0.000	-0.000
554.178	-10.480	300.516	-33.161	30.496	-156.852	37481.134	17161.997	10.309	0.000	-0.000
554.188	-10.480	293.458	-37.504	50.069	-150.916	37473.181	17157.404	10.309	0.000	-0.000
554.198	-10.480	293.791	-26.477	50.557	-157.513	37479.185	17157.929	10.309	0.000	-0.000
554.208	-10.480	310.041	-37.114	52.587	-163.611	37481.500	17160.939	10.309	0.000	-0.000
554.218	-10.480	291.331	-17.360	39.268	-145.650	37474.900	17160.431	10.309	0.000	-0.000
554.228	-10.480	313.894	-21.363	30.727	-149.847	37476.108	17164.106	10.309	0.000	-0.000
554.238	-10.480	287.337	-24.063	46.960	-151.106	37482.492	17157.866	10.309	0.000	-0.000
554.248	-10.480	293.362	-22.634	28.999	-141.541	37474.989	17158.956	10.309	0.000	-0.000
554.257	-10.480	329.313	-6.664	41.856	-152.481	37474.157	17164.845	10.309	0.000	-0.000
554.267	-10.480	298.864	-28.020	33.893	-151.817	37486.297	17155.060	10.309	0.000	-0.000
554.277	-10.480	301.320	-33.483	46.132	-153.447	37474.421	17160.800	10.309	0.000	-0.000
554.288	-10.480	301.699	-41.458	30.565	-149.455	37470.742	17166.041	10.309	0.000	-0.000
554.297	-10.480	307.248	-19.470	43.758	-153.845	37483.705	17158.719	10.309	0.000	-0.000
554.307	-10.480	301.261	-31.859	28.990	-144.491	37476.743	17157.946	10.309	0.000	-0.000
554.317	-10.480	319.540	-30.956	38.438	-149.712	37471.215	17163.178	10.309	0.000	-0.000
554.327	-10.480	308.499	-27.658	45.795	-152.028	37482.942	17162.527	10.309	0.000	-0.000
554.337	-10.480	296.701	-24.379	44.466	-145.896	37476.936	17156.678	10.309	0.000	-0.000
554.347	-10.480	307.812	-24.243	42.294	-155.237	37473.340	17160.872	10.309	0.000	-0.000
554.357	-10.480	304.350	-8.839	34.759	-155.971	37479.900	17159.373	10.309	0.000	-0.000
554.367	-10.480	299.843	-31.475	39.222	-153.597	37480.926	17161.970	10.309	0.000	-0.000
554.377	-10.480	308.245	-33.424	40.503	-155.827	37473.873	17157.254	10.304	0.000	-0.000
554.386	-10.480	293.150	-28.702	37.718	-145.480	37480.984	17158.559	10.304	0.000	-0.000
554.396	-10.480	303.670	-20.743	29.407	-155.568	37480.412	17165.194	10.304	0.000	-0.000
554.407	-10.480	287.397	-40.801	41.808	-145.044	37477.308	17157.944	10.304	0.000	-0.000
554.417	-10.480	307.381	-15.557	24.309	-152.731	37476.747	17156.459	10.304	0.000	-0.000
554.426	-10.480	299.764	-24.467	42.144	-146.884	37479.097	17161.134	10.304	0.000	-0.000
554.436	-10.480	292.033	-20.753	30.230	-151.163	37480.692	17158.628	10.304	0.000	-0.000
554.447	-10.480	313.429	-15.466	33.690	-156.316	37475.680	17158.735	10.304	0.000	-0.000
554.466	-10.480	322.481	-27.214	25.322	-148.990	37479.747	17159.398	10.304	0.000	-0.000
554.476	-10.480	293.050	-27.134	41.724	-144.729	37475.496	17160.019	10.304	0.000	-0.000
554.486	-10.480	282.886	-22.490	44.444	-144.774	37476.514	17162.036	10.304	0.000	-0.000
554.496	-10.480	286.191	-36.007	34.077	-142.418	37480.335	17159.134	10.304	0.000	-0.000
554.505	-10.480	286.249	-12.458	30.134	-142.938	37474.046	17158.955	10.304	0.000	-0.000
554.515	-10.480	313.289	-36.264	37.016	-143.187	37471.653	17161.603	10.304	0.000	-0.000
554.526	-10.480	305.989	-48.319	44.558	-146.310	37481.844	17156.457	10.304	0.000	-0.000
554.536	-10.480	277.916	-19.181	31.043	-142.131	37475.978	17159.974	10.304	0.000	-0.000
554.546	-10.480	308.566	-10.581	39.858	-153.371	37474.322	17163.291	10.304	0.000	-0.000
554.555	-10.480	301.887	-30.073	41.328	-150.318	37482.225	17160.400	10.304	0.000	-0.000
554.565	-10.480	308.405	-25.435	29.078	-144.661	37477.449	17160.345	10.304	0.000	-0.000
554.575	-10.480	285.752	-20.005	46.535	-140.279	37472.614	17155.964	10.304	0.000	-0.000
554.586	-10.480	300.402	-27.847	39.732	-143.181	37478.155	17159.982	10.304	0.000	-0.000
554.595	-10.480	297.351	-32.563	38.239	-150.094	37481.111	17161.376	10.304	0.000	-0.000
554.605	-10.480	288.018	-32.619	56.968	-136.210	37472.339	17156.461	10.304	0.000	-0.000
554.615	-10.480	305.963	-15.515	36.776	-150.832	37476.397	17162.091	10.304	0.000	-0.000
554.625	-10.480	315.325	-41.774	31.761	-147.343	37480.058	17161.032	10.304	0.000	-0.000
554.636	-10.480	301.664	-42.418	48.823	-144.997	37475.043	17158.450	10.304	0.000	-0.000
554.645	-10.480	312.972	-14.619	39.503	-146.120	37475.526	17161.167	10.304	0.000	-0.000
554.655	-10.480	286.441	-30.527	49.786	-140.350	37480.960	17158.995	10.304	0.000	-0.000
554.665	-10.480	293.260	-31.571	37.580	-150.067	37476.461	17161.617	10.304	0.000	-0.000
554.674	-10.480	302.875	-27.678	46.226	-141.203	37471.538	17158.248	10.299	0.000	-0.000
554.684	-10.480	305.677	-20.130	41.964	-151.798	37482.862	17160.218	10.299	0.000	-0.000
554.694	-10.480	289.230	-25.060	47.493	-145.716	37478.718	17159.341	10.299	0.000	-0.000
554.705	-10.480	307.836	-28.045	45.906	-139.358	37468.944	17155.143	10.299	0.000	-0.000
554.714	-10.480	286.376	-23.947	42.602	-141.367	37483.451	17165.736	10.299	0.000	-0.000
554.724	-10.480	306.077	-13.167	27.943	-142.512	37484.662	17159.769	10.299	0.000	-0.000
554.734	-10.480	309.926	-55.766	43.388	-140.179	37468.496	17159.294	10.299	0.000	-0.000
554.745	-10.480	305.739	-33.498	36.254	-146.660	37477.294	17163.017	10.299	0.000	-0.000
554.754	-10.480	305.860	-25.705	41.628	-151.963	37485.322	17156.658	10.299	0.000	-0.000
554.764	-10.480	297.904	-14.237	43.139	-139.028	37471.569	17162.711	10.299	0.000	-0.000
554.774	-10.480	284.145	-30.945	33.915	-141.524	37475.309	17160.659	10.299	0.000	-0.000
554.784	-10.480	293.124	-24.024	36.521	-146.185	37482.966	17159.143	10.299	0.000	-0.000
554.794	-10.480	292.635	-36.547	40.101	-143.716	37472.526	17161.442	10.299	0.000	-0.000
554.803	-10.480	306.605	-32.053	36.431	-143.871	37476.487	17163.323	10.299	0.000	-0.000
554.814	-10.480	289.345	-30.256	29.925	-148.121	37484.855	17161.473	10.299	0.000	-0.000
554.824	-10.480	305.475	-39.783	39.048	-142.620	37474.984	17161.458	10.299	0.000	-0.000
554.834	-10.480	311.010	-33.680	36.082	-146.600	37475.647	17158.115	10.299	0.000	-0.000
554.843	-10.480	317.307	-39.839	47.639	-146.797	37482.356	17159.086	10.299	0.000	-0.000
554.853	-10.480	292.849	-19.432	33.076	-137.578	37475.095	17166.102	10.299	0.000	-0.000
554.863	-10.480	291.606	-24.881	38.271	-143.033	37474.366	17155.603	10.299	0.000	-0.000
554.873	-10.480	322.889	-27.947	26.449	-151.068	37481.441	17161.788	10.299	0.000	-0.000
554.883	-10.480	303.010	-15.824	41.252	-146.857	37477.086	17167.010	10.299	0.000	-0.000
554.893	-10.480	311.387	-28.283	33.018	-151.018	37476.406	17157.773	10.299	0.000	-0.000
554.903	-10.480	302.425	-32.970	46.697	-147.739	37476.115	17156.088	10.299	0.000	-0.000
554.913	-10.480	295.335	-30.385	37.389	-157.621	37477.946	17167.079	10.299	0.000	-0.000
554.922	-10.480	302.554	-23.694	45.005	-159.109	37479.490	17155.180	10.299	0.000	-0.000
554.932	-10.480	301.024	-27.165	47.331	-153.947	37472.850	17155.987	10.299	0.000	-0.000
554.943	-10.480	308.472	-35.634	42.982	-154.517	37474.957	17159.337	10.299	0.000	-0.000
554.953	-10.480	306.542	-24.457	39.228	-152.301	37482.130	17160.020	10.299	0.000	-0.000
554.963	-10.480	288.367	-24.767	34.175	-147.440	37471.628	17159.868	10.299	0.000	-0.000
554.972	-10.480	310.747	-19.278	32.822	-152.716	37475.633	17157.453	10.299	0.000	-0.000
554.982	-10.480	301.777	-22.624	28.706	-149.400	37483.226	17159.486	10.299	0.000	-0.000
554.992	-10.480	291.438	-13.426	37.752	-147.093	37472.936	17159.328	10.299	0.000	-0.000
555.003	-10.480	290.632	-16.504	46.493	-144.821	37473.307	17158.925	10.299	0.000	-0.000
555.012	-10.480	309.911	-17.483	35.453	-155.392	37485.721	17156.005	10.299	0.000	-0.000
555.022	-10.480	306.986	-18.724	32.383	-140.480	37474.427	17160.071	10.299	0.000	-0.000
555.032	-10.480	293.665	-37.951	40.749	-152.773	37472.758	17163.562	10.299	0.000	-0.000
555.042	-10.480	299.084	-42.249	29.389	-158.492	37487.119	17158.438	10.299	0.000	-0.000
555.051	-10.480	305.353	-33.660	37.103	-151.676	37471.220	17160.406	10.299	0.000	-0.000
555.062	-10.480	309.914	-27.513	39.347	-151.973	37471.537	17160.072	10.304	0.000	-0.000
555.072	-10.480	308.457	-3.723	26.624	-149.132	37484.783	17159.788	10.304	0.000	-0.000
555.082	-10.480	301.785	-32.662	41.363	-141.882	37477.848	17160.840	10.304	0.000	-0.000
555.091	-10.480	302.449	-53.825	45.960	-151.445	37470.393	17160.041	10.304	0.000	-0.000
555.101	-10.480	305.721	-40.848	41.925	-159.377	37479.809	17157.386	10.304	0.000	-0.000
555.111	-10.480	304.243	-35.330	39.570	-153.222	37479.025	17160.399	10.304	0.000	-0.000
555.122	-10.480	296.144	-24.010	40.805	-149.298	37473.263	17157.371	10.304	0.000	-0.000
555.131	-10.480	287.835	-16.076	32.646	-148.852	37478.005	17160.412	10.304	0.000	-0.000
555.141	-10.480	317.523	-28.091	46.054	-156.130	37481.225	17161.321	10.304	0.000	-0.000
555.151	-10.480	278.630	-26.995	42.702	-143.146	37475.380	17158.047	10.304	0.000	-0.000
555.161	-10.480	310.283	-32.172	41.397	-153.375	37473.567	17161.711	10.304	0.000	-0.000
555.171	-10.480	308.872	-26.847	43.314	-151.037	37480.949	17159.222	10.304	0.000	-0.000
555.181	-10.480	308.243	-36.715	43.035	-152.425	37475.545	17157.235	10.304	0.000	-0.000
555.191	-10.480	305.780	-36.627	47.841	-151.174	37473.570	17161.799	10.304	0.000	-0.000
555.201	-10.480	302.145	-32.103	37.463	-153.268	37480.893	17158.796	10.304	0.000	-0.000
555.211	-10.480	303.633	-33.779	27.533	-152.962	37479.415	17158.613	10.304	0.000	-0.000
555.220	-10.480	291.692	-26.808	28.079	-146.952	37470.302	17160.400	10.304	0.000	-0.000
555.231	-10.480	316.237	-28.276	40.158	-156.219	37480.477	17158.376	10.304	0.000	-0.000
555.241	-10.480	306.175	-16.728	34.377	-154.419	37480.814	17158.212	10.304	0.000	-0.000
555.251	-10.480	300.179	-31.142	40.870	-145.384	37473.659	17162.984	10.304	0.000	-0.000
555.260	-10.480	297.707	-31.336	38.522	-148.368	37479.022	17159.775	10.304	0.000	-0.000
555.270	-10.480	295.712	-33.068	36.324	-160.519	37481.045	17156.300	10.304	0.000	-0.000
555.280	-10.480	293.680	-23.334	37.037	-143.470	37474.458	17160.864	10.304	0.000	-0.000
555.291	-10.480	312.680	-26.819	48.193	-155.353	37477.344	17157.073	10.304	0.000	-0.000
555.300	-10.480	295.769	-7.345	35.891	-153.123	37478.572	17161.565	10.304	0.000	-0.000
555.310	-10.480	292.871	-9.008	47.827	-155.151	37476.864	17155.080	10.304	0.000	-0.000
555.320	-10.480	315.311	-18.822	43.295	-162.173	37476.496	17157.852	10.304	0.000	-0.000
555.330	-10.480	311.601	-27.154	38.291	-151.246	37478.154	17160.744	10.304	0.000	-0.000
555.339	-10.480	293.498	-33.885	29.088	-155.378	37479.901	17155.189	10.304	0.000	-0.000
555.349	-10.480	310.959	-21.893	41.700	-153.291	37476.557	17158.239	10.304	0.000	-0.000
555.360	-10.480	303.566	-32.707	28.216	-152.926	37475.715	17161.993	10.304	0.000	-0.000
555.370	-10.480	300.309	-36.525	35.517	-157.272	37480.220	17161.294	10.304	0.000	-0.000
555.380	-10.480	287.056	-14.494	32.855	-154.900	37477.499	17153.748	10.304	0.000	-0.000
555.389	-10.480	297.133	-7.685	32.414	-152.366	37474.233	17161.497	10.304	0.000	-0.000
555.399	-10.480	319.862	-10.253	31.413	-159.502	37480.451	17162.085	10.304	0.000	-0.000
555.410	-10.480	304.376	-23.592	31.938	-150.769	37477.224	17157.744	10.304	0.000	-0.000
555.420	-10.480	308.328	-28.880	39.563	-153.661	37473.478	17165.241	10.304	0.000	-0.000
555.429	-10.480	283.234	-26.931	33.379	-150.378	37481.054	17158.514	10.304	0.000	-0.000
555.439	-10.480	308.892	-12.030	28.193	-162.686	37476.053	17158.087	10.304	0.000	-0.000
555.449	-10.480	308.784	-39.171	43.322	-154.000	37471.201	17160.489	10.304	0.000	-0.000
555.459	-10.480	298.008	-26.570	41.379	-158.594	37484.307	17159.894	10.309	0.000	-0.000
555.469	-10.480	301.120	-18.938	31.367	-148.085	37477.200	17158.777	10.309	0.000	-0.000
555.479	-10.480	289.998	-29.320	49.234	-148.529	37472.621	17154.590	10.309	0.000	-0.000
555.489	-10.480	307.913	-28.776	35.450	-158.558	37479.892	17157.077	10.309	0.000	-0.000
555.499	-10.480	302.970	-17.150	32.390	-158.852	37480.212	17161.153	10.309	0.000	-0.000
555.510	-10.480	292.996	-27.390	41.696	-154.832	37474.517	17159.156	10.309	0.000	-0.000
555.518	-10.480	299.749	-22.605	47.290	-154.029	37476.393	17157.453	10.309	0.000	-0.000
555.528	-10.480	302.521	-28.489	38.255	-159.285	37480.713	17165.521	10.309	0.000	-0.000
555.539	-10.480	288.591	-25.804	47.673	-150.023	37477.510	17157.790	10.309	0.000	-0.000
555.548	-10.480	301.133	-26.273	42.515	-155.573	37476.857	17154.636	10.309	0.000	-0.000
555.558	-10.480	283.447	-34.761	45.208	-155.653	37478.928	17160.697	10.309	0.000	-0.000
555.568	-10.480	326.439	-48.851	39.332	-159.355	37478.819	17159.648	10.309	0.000	-0.000
555.578	-10.480	298.113	-25.449	40.408	-154.518	37478.140	17158.105	10.309	0.000	-0.000
555.588	-10.480	299.934	-19.998	40.962	-158.778	37476.721	17160.380	10.309	0.000	-0.000
555.598	-10.480	290.360	-5.941	38.822	-152.632	37481.439	17159.094	10.309	0.000	-0.000
555.608	-10.480	284.666	-7.036	37.732	-150.669	37476.696	17159.433	10.309	0.000	-0.000
555.618	-10.480	295.837	-21.394	43.459	-159.680	37475.973	17162.353	10.309	0.000	-0.000
555.628	-10.480	318.744	-1.563	28.520	-162.034	37480.125	17156.359	10.309	0.000	-0.000
555.637	-10.480	300.214	-28.803	40.257	-159.442	37477.915	17159.715	10.309	0.000	-0.000
555.647	-10.480	304.280	-24.186	31.475	-154.735	37475.575	17161.761	10.309	0.000	-0.000
555.658	-10.480	302.738	-15.544	30.909	-152.894	37480.363	17156.151	10.309	0.000	-0.000
555.668	-10.480	290.790	-18.853	29.211	-158.199	37479.831	17158.851	10.309	0.000	-0.000
555.677	-10.480	301.631	-22.134	44.898	-154.453	37474.728	17158.657	10.309	0.000	-0.000
555.687	-10.480	303.385	-19.806	36.121	-150.764	37479.146	17159.314	10.309	0.000	-0.000
555.697	-10.480	304.066	-20.945	28.724	-156.248	37481.237	17158.441	10.309	0.000	-0.000
555.708	-10.480	303.690	-31.665	39.404	-146.392	37476.611	17160.897	10.309	0.000	-0.000
555.717	-10.480	304.445	-21.521	41.289	-156.925	37475.949	17158.257	10.309	0.000	-0.000
555.727	-10.480	308.047	-2.302	34.666	-158.028	37476.763	17161.753	10.309	0.000	-0.000
555.737	-10.480	301.921	-43.253	50.848	-156.683	37476.986	17159.396	10.309	0.000	-0.000
555.747	-10.480	311.424	-32.542	44.759	-152.433	37476.318	17157.010	10.304	0.000	-0.000
555.756	-10.480	290.042	-17.259	43.391	-148.738	37476.698	17161.880	10.304	0.000	-0.000
555.766	-10.480	292.379	-21.641	35.752	-155.018	37476.943	17153.481	10.304	0.000	-0.000
555.777	-10.480	298.595	-29.213	41.317	-149.292	37476.033	17155.415	10.304	0.000	-0.000
555.787	-10.480	303.838	-26.098	36.696	-154.947	37477.420	17164.439	10.304	0.000	-0.000
555.796	-10.480	302.215	-30.439	34.723	-154.906	37480.315	17157.054	10.304	0.000	-0.000
555.806	-10.480	296.533	-33.911	55.601	-150.264	37472.331	17153.470	10.304	0.000	-0.000
555.816	-10.480	290.216	-42.383	28.430	-146.491	37476.826	17162.841	10.304	0.000	-0.000
555.827	-10.480	304.293	-35.925	37.810	-151.231	37482.715	17162.943	10.304	0.000	-0.000
555.837	-10.480	296.241	-10.310	28.081	-147.759	37476.527	17160.155	10.304	0.000	-0.000
555.846	-10.480	308.014	-33.248	32.617	-162.400	37476.240	17157.911	10.304	0.000	-0.000
555.856	-10.480	314.317	-25.058	48.292	-152.211	37481.691	17158.723	10.304	0.000	-0.000
555.866	-10.480	302.733	-34.924	38.795	-155.286	37479.157	17159.237	10.304	0.000	-0.000
555.876	-10.480	302.806	-33.738	35.450	-151.493	37473.354	17155.087	10.304	0.000	-0.000
555.885	-10.480	305.640	-36.908	38.185	-156.650	37480.453	17157.826	10.304	0.000	-0.000
555.896	-10.480	293.146	-25.617	33.516	-145.835	37479.000	17166.617	10.304	0.000	-0.000
555.906	-10.480	301.338	-26.025	30.631	-149.185	37476.530	17158.781	10.304	0.000	-0.000
555.916	-10.480	303.211	-16.228	28.710	-155.624	37476.587	17155.443	10.304	0.000	-0.000
555.925	-10.480	297.841	-10.770	35.204	-155.241	37478.688	17163.950	10.304	0.000	-0.000
555.935	-10.480	329.041	-18.126	27.084	-151.551	37478.809	17160.658	10.304	0.000	-0.000
555.945	-10.480	298.568	-11.236	30.207	-147.316	37475.107	17155.894	10.304	0.000	-0.000
555.956	-10.480	299.568	-41.183	42.450	-150.311	37478.089	17164.075	10.304	0.000	-0.000
555.965	-10.480	294.418	-30.563	46.276	-151.644	37481.581	17157.934	10.304	0.000	-0.000
555.975	-10.480	277.482	-63.485	34.464	-143.820	37471.994	17157.886	10.304	0.000	-0.000
555.985	-10.480	312.686	-41.001	44.247	-145.793	37475.684	17161.566	10.304	0.000	-0.000
555.995	-10.480	305.827	-15.786	31.099	-147.714	37483.056	17158.100	10.304	0.000	-0.000
556.005	-10.480	297.492	-32.846	47.478	-142.914	37473.933	17162.076	10.304	0.000	-0.000
556.015	-10.480	310.603	-22.098	37.764	-148.565	37475.042	17159.120	10.304	0.000	-0.000
556.025	-10.480	309.749	-30.393	39.664	-153.497	37483.152	17157.183	10.304	0.000	-0.000
556.035	-10.480	298.480	-22.077	46.637	-144.890	37474.063	17158.036	10.304	0.000	-0.000
556.045	-10.480	294.627	-44.302	43.924	-146.655	37474.210	17161.839	10.304	0.000	-0.000
556.054	-10.480	278.389	-23.908	43.196	-150.496	37485.562	17157.697	10.304	0.000	-0.000
556.064	-10.480	289.713	-34.004	40.262	-138.041	37476.897	17157.108	10.304	0.000	-0.000
556.075	-10.480	299.862	-29.381	45.235	-143.540	37471.722	17158.074	10.304	0.000	-0.000
556.085	-10.480	315.709	-28.248	38.425	-145.685	37482.059	17158.737	10.304	0.000	-0.000
556.094	-10.480	284.768	-32.496	51.866	-139.858	37476.973	17159.944	10.304	0.000	-0.000
556.104	-10.480	292.384	-40.606	40.710	-146.377	37472.678	17159.173	10.304	0.000	-0.000
556.114	-10.480	286.202	-30.094	40.097	-145.944	37482.093	17156.626	10.304	0.000	-0.000
556.125	-10.480	286.895	-39.723	54.480	-139.960	37477.532	17158.757	10.304	0.000	-0.000
556.134	-10.480	293.456	-6.036	35.576	-147.196	37473.138	17156.825	10.304	0.000	-0.000
556.144	-10.480	272.986	-4.576	47.312	-146.265	37478.706	17158.329	10.304	0.000	-0.000
556.154	-10.480	296.610	-7.923	42.296	-152.594	37479.958	17165.316	10.304	0.000	-0.000
556.164	-10.480	317.034	-6.372	34.366	-153.748	37478.508	17157.721	10.304	0.000	-0.000
556.173	-10.480	293.061	-8.654	41.967	-140.947	37474.863	17156.294	10.304	0.000	-0.000
556.183	-10.480	313.337	-37.805	43.600	-148.709	37477.612	17161.565	10.304	0.000	-0.000
556.194	-10.480	295.395	-26.677	40.692	-152.045	37479.415	17160.476	10.304	0.000	-0.000
556.204	-10.480	292.595	-30.036	35.932	-147.007	37473.728	17156.452	10.304	0.000	-0.000
556.213	-10.480	313.724	-37.001	44.782	-157.945	37475.849	17163.377	10.304	0.000	-0.000
556.223	-10.480	302.519	-37.375	37.019	-151.657	37482.427	17157.147	10.304	0.000	-0.000
556.234	-10.480	299.557	-13.935	38.372	-143.852	37473.782	17156.121	10.304	0.000	-0.000
556.243	-10.480	308.506	-34.894	37.936	-142.473	37472.726	17159.546	10.304	0.000	-0.000
556.254	-10.480	299.322	-17.758	33.805	-152.490	37484.767	17161.774	10.304	0.000	-0.000
556.263	-10.480	303.290	-21.773	45.413	-145.526	37477.097	17158.396	10.304	0.000	-0.000
556.273	-10.480	312.380	-17.765	39.981	-139.164	37469.388	17162.179	10.304	0.000	-0.000
556.285	-10.480	298.301	-34.795	44.812	-157.669	37482.123	17156.130	10.304	0.000	-0.000
556.293	-10.480	301.229	-30.929	43.614	-142.309	37476.899	17164.029	10.304	0.000	-0.000
556.303	-10.480	308.749	-31.688	43.836	-138.190	37469.374	17160.302	10.304	0.000	-0.000
